rank,province,category,college
1658,黑龙江,理科,上海外国语大学
631,黑龙江,理科,上海外国语大学
600,黑龙江,理科,上海外国语大学
1896,黑龙江,理科,上海外国语大学
1086,黑龙江,理科,上海外国语大学
1530,黑龙江,理科,上海外国语大学
669,黑龙江,理科,上海外国语大学
801,黑龙江,理科,上海外国语大学
801,黑龙江,理科,上海外国语大学
1283,黑龙江,理科,上海外国语大学
1475,黑龙江,理科,上海外国语大学
1122,黑龙江,理科,上海外国语大学
1086,黑龙江,理科,上海外国语大学
535,黑龙江,理科,上海外国语大学
1781,黑龙江,理科,上海外国语大学
771,黑龙江,理科,上海外国语大学
1781,黑龙江,理科,上海外国语大学
2033,黑龙江,理科,上海外国语大学
1122,黑龙江,理科,上海外国语大学
2033,黑龙江,理科,上海外国语大学
801,黑龙江,理科,上海外国语大学
2033,黑龙江,理科,上海外国语大学
801,黑龙江,理科,上海外国语大学
979,黑龙江,理科,上海外国语大学
935,黑龙江,理科,上海外国语大学
1232,黑龙江,理科,上海外国语大学
488,江苏,文科,上海外国语大学
740,江苏,文科,上海外国语大学
547,江苏,文科,上海外国语大学
601,江苏,文科,上海外国语大学
295,江苏,文科,上海外国语大学
397,江苏,文科,上海外国语大学
295,江苏,文科,上海外国语大学
442,江苏,文科,上海外国语大学
397,江苏,文科,上海外国语大学
740,江苏,文科,上海外国语大学
323,江苏,文科,上海外国语大学
323,江苏,文科,上海外国语大学
601,江苏,文科,上海外国语大学
397,江苏,文科,上海外国语大学
669,江苏,文科,上海外国语大学
488,江苏,文科,上海外国语大学
295,江苏,文科,上海外国语大学
547,江苏,文科,上海外国语大学
601,江苏,文科,上海外国语大学
4582,江苏,理科,上海外国语大学
3880,江苏,理科,上海外国语大学
2716,江苏,理科,上海外国语大学
1856,江苏,理科,上海外国语大学
4221,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
2716,江苏,理科,上海外国语大学
1856,江苏,理科,上海外国语大学
4582,江苏,理科,上海外国语大学
4582,江苏,理科,上海外国语大学
1856,江苏,理科,上海外国语大学
2280,江苏,理科,上海外国语大学
4221,江苏,理科,上海外国语大学
2054,江苏,理科,上海外国语大学
2972,江苏,理科,上海外国语大学
2054,江苏,理科,上海外国语大学
4582,江苏,理科,上海外国语大学
2280,江苏,理科,上海外国语大学
4221,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
2716,江苏,理科,上海外国语大学
2716,江苏,理科,上海外国语大学
1856,江苏,理科,上海外国语大学
4582,江苏,理科,上海外国语大学
3880,江苏,理科,上海外国语大学
2054,江苏,理科,上海外国语大学
1856,江苏,理科,上海外国语大学
2972,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
2280,江苏,理科,上海外国语大学
1856,江苏,理科,上海外国语大学
2496,江苏,理科,上海外国语大学
2716,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
1856,江苏,理科,上海外国语大学
2054,江苏,理科,上海外国语大学
1856,江苏,理科,上海外国语大学
3880,江苏,理科,上海外国语大学
2054,江苏,理科,上海外国语大学
2972,江苏,理科,上海外国语大学
2716,江苏,理科,上海外国语大学
2716,江苏,理科,上海外国语大学
3565,江苏,理科,上海外国语大学
1856,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
4582,江苏,理科,上海外国语大学
3880,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
2716,江苏,理科,上海外国语大学
2496,江苏,理科,上海外国语大学
4582,江苏,理科,上海外国语大学
4582,江苏,理科,上海外国语大学
3880,江苏,理科,上海外国语大学
2972,江苏,理科,上海外国语大学
2054,江苏,理科,上海外国语大学
2280,江苏,理科,上海外国语大学
2496,江苏,理科,上海外国语大学
2054,江苏,理科,上海外国语大学
2496,江苏,理科,上海外国语大学
2054,江苏,理科,上海外国语大学
3565,江苏,理科,上海外国语大学
1856,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
2280,江苏,理科,上海外国语大学
4221,江苏,理科,上海外国语大学
2054,江苏,理科,上海外国语大学
3880,江苏,理科,上海外国语大学
3565,江苏,理科,上海外国语大学
3880,江苏,理科,上海外国语大学
3880,江苏,理科,上海外国语大学
2972,江苏,理科,上海外国语大学
2496,江苏,理科,上海外国语大学
2496,江苏,理科,上海外国语大学
3565,江苏,理科,上海外国语大学
3565,江苏,理科,上海外国语大学
3880,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
3880,江苏,理科,上海外国语大学
2716,江苏,理科,上海外国语大学
3565,江苏,理科,上海外国语大学
4582,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
2972,江苏,理科,上海外国语大学
2716,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
3565,江苏,理科,上海外国语大学
2054,江苏,理科,上海外国语大学
2054,江苏,理科,上海外国语大学
2280,江苏,理科,上海外国语大学
2054,江苏,理科,上海外国语大学
3565,江苏,理科,上海外国语大学
4221,江苏,理科,上海外国语大学
2972,江苏,理科,上海外国语大学
3880,江苏,理科,上海外国语大学
4582,江苏,理科,上海外国语大学
3880,江苏,理科,上海外国语大学
2972,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
2054,江苏,理科,上海外国语大学
2280,江苏,理科,上海外国语大学
1856,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
2280,江苏,理科,上海外国语大学
2972,江苏,理科,上海外国语大学
3252,江苏,理科,上海外国语大学
2280,江苏,理科,上海外国语大学
2972,江苏,理科,上海外国语大学
2972,江苏,理科,上海外国语大学
2716,江苏,理科,上海外国语大学
398,安徽,文科,上海外国语大学
266,安徽,文科,上海外国语大学
66,安徽,文科,上海外国语大学
106,安徽,文科,上海外国语大学
456,安徽,文科,上海外国语大学
32,安徽,文科,上海外国语大学
149,安徽,文科,上海外国语大学
57,安徽,文科,上海外国语大学
79,安徽,文科,上海外国语大学
266,安徽,文科,上海外国语大学
50,安徽,文科,上海外国语大学
149,安徽,文科,上海外国语大学
50,安徽,文科,上海外国语大学
66,安徽,文科,上海外国语大学
313,安徽,文科,上海外国语大学
46,安徽,文科,上海外国语大学
374,安徽,文科,上海外国语大学
161,安徽,文科,上海外国语大学
1324,安徽,理科,上海外国语大学
1174,安徽,理科,上海外国语大学
1174,安徽,理科,上海外国语大学
2577,安徽,理科,上海外国语大学
1115,安徽,理科,上海外国语大学
2268,安徽,理科,上海外国语大学
1115,安徽,理科,上海外国语大学
4004,安徽,理科,上海外国语大学
2577,安徽,理科,上海外国语大学
1001,安徽,理科,上海外国语大学
1174,安徽,理科,上海外国语大学
3054,安徽,理科,上海外国语大学
1712,安徽,理科,上海外国语大学
2084,安徽,理科,上海外国语大学
2925,安徽,理科,上海外国语大学
1258,安徽,理科,上海外国语大学
3054,安徽,理科,上海外国语大学
1258,安徽,理科,上海外国语大学
1057,安徽,理科,上海外国语大学
3436,安徽,理科,上海外国语大学
2170,安徽,理科,上海外国语大学
3301,安徽,理科,上海外国语大学
2376,安徽,理科,上海外国语大学
3301,安徽,理科,上海外国语大学
2688,安徽,理科,上海外国语大学
2925,安徽,理科,上海外国语大学
1815,安徽,理科,上海外国语大学
2814,安徽,理科,上海外国语大学
1815,安徽,理科,上海外国语大学
3181,安徽,理科,上海外国语大学
4004,安徽,理科,上海外国语大学
4004,安徽,理科,上海外国语大学
1712,安徽,理科,上海外国语大学
1629,安徽,理科,上海外国语大学
2084,安徽,理科,上海外国语大学
3579,安徽,理科,上海外国语大学
3054,安徽,理科,上海外国语大学
1115,安徽,理科,上海外国语大学
1258,安徽,理科,上海外国语大学
1389,安徽,理科,上海外国语大学
2479,安徽,理科,上海外国语大学
3579,安徽,理科,上海外国语大学
1989,安徽,理科,上海外国语大学
3301,安徽,理科,上海外国语大学
3436,安徽,理科,上海外国语大学
2577,安徽,理科,上海外国语大学
2814,安徽,理科,上海外国语大学
2814,安徽,理科,上海外国语大学
1389,安徽,理科,上海外国语大学
1629,安徽,理科,上海外国语大学
1115,安徽,理科,上海外国语大学
2376,安徽,理科,上海外国语大学
2170,安徽,理科,上海外国语大学
1712,安徽,理科,上海外国语大学
2268,安徽,理科,上海外国语大学
1899,安徽,理科,上海外国语大学
2688,安徽,理科,上海外国语大学
2577,安徽,理科,上海外国语大学
1389,安徽,理科,上海外国语大学
2376,安徽,理科,上海外国语大学
1258,安徽,理科,上海外国语大学
1001,安徽,理科,上海外国语大学
1899,安徽,理科,上海外国语大学
3436,安徽,理科,上海外国语大学
2479,安徽,理科,上海外国语大学
4004,安徽,理科,上海外国语大学
2084,安徽,理科,上海外国语大学
3721,安徽,理科,上海外国语大学
2479,安徽,理科,上海外国语大学
3579,安徽,理科,上海外国语大学
2084,安徽,理科,上海外国语大学
1540,安徽,理科,上海外国语大学
3879,安徽,理科,上海外国语大学
1057,安徽,理科,上海外国语大学
2376,安徽,理科,上海外国语大学
2479,安徽,理科,上海外国语大学
3181,安徽,理科,上海外国语大学
1461,安徽,理科,上海外国语大学
3301,安徽,理科,上海外国语大学
1174,安徽,理科,上海外国语大学
1989,安徽,理科,上海外国语大学
1899,安徽,理科,上海外国语大学
3181,安徽,理科,上海外国语大学
2084,安徽,理科,上海外国语大学
3181,安徽,理科,上海外国语大学
2170,安徽,理科,上海外国语大学
1057,安徽,理科,上海外国语大学
1540,安徽,理科,上海外国语大学
1712,安徽,理科,上海外国语大学
2577,安徽,理科,上海外国语大学
3579,安徽,理科,上海外国语大学
1324,安徽,理科,上海外国语大学
2577,安徽,理科,上海外国语大学
